2021-01-22 09:58:17,#<StrategyBigCandle:0x000056017fded358>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-22 09:58:17,#<StrategyBigCandle:0x000056017fded358>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-22 10:57:36,#<StrategyBigCandle:0x000056017fded358>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-22 10:57:36,#<StrategyBigCandle:0x000056017fded358>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-22 10:57:36,#<StrategyBigCandle:0x000056017fded358>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-22 10:57:36,#<StrategyBigCandle:0x000056017fded358>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-22 11:22:40,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 11:22:40,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 11:22:41,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 11:22:41,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 11:25:44,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 11:25:44,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 11:25:44,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 11:25:44,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:10:23,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,BUY,<ltp>
