2021-02-16 13:56:21,#<StrategyBigCandle:0x000055633c727f28>,DN2156,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-16 13:56:21,#<StrategyBigCandle:0x000055633c727f28>,YD7348,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-16 13:56:21,#<StrategyBigCandle:0x000055633c727f28>,IP6577,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-16 15:00:00,#<StrategyBigCandle:0x000055633c7882b0>,DN2156,9,45,NIFTY2111414250PE,SELL,0
2021-02-16 15:00:00,#<StrategyBigCandle:0x000055633c7882b0>,YD7348,9,45,NIFTY2111414250PE,SELL,0
2021-02-16 15:00:00,#<StrategyBigCandle:0x000055633c7882b0>,IP6577,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 09:31:30,#<StrategyBigCandle:0x0000556a60327808>,DN2156,9,405,NIFTY2111414250PE,BUY,5101.8
2021-02-17 09:31:30,#<StrategyBigCandle:0x0000556a60327808>,YD7348,9,405,NIFTY2111414250PE,BUY,5101.8
2021-02-17 09:31:30,#<StrategyBigCandle:0x0000556a60327808>,IP6577,9,405,NIFTY2111414250PE,BUY,5101.8
2021-02-17 09:47:18,#<StrategyBigCandle:0x0000556a60327808>,DN2156,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 09:47:19,#<StrategyBigCandle:0x0000556a60327808>,YD7348,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 09:47:19,#<StrategyBigCandle:0x0000556a60327808>,IP6577,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 10:01:11,#<StrategyBigCandle:0x0000556a602b5780>,DN2156,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-17 10:01:12,#<StrategyBigCandle:0x0000556a602b5780>,YD7348,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-17 10:01:12,#<StrategyBigCandle:0x0000556a602b5780>,IP6577,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-17 13:30:08,#<StrategyBigCandle:0x0000556a60327808>,DN2156,9,405,NIFTY2111414250PE,BUY,0
2021-02-17 13:30:08,#<StrategyBigCandle:0x0000556a60327808>,YD7348,9,405,NIFTY2111414250PE,BUY,0
2021-02-17 13:30:09,#<StrategyBigCandle:0x0000556a60327808>,IP6577,9,405,NIFTY2111414250PE,BUY,0
2021-02-17 15:00:00,#<StrategyBigCandle:0x0000556a60327808>,DN2156,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 15:00:00,#<StrategyBigCandle:0x0000556a60327808>,YD7348,9,45,NIFTY2111414250PE,SELL,0
2021-02-17 15:00:00,#<StrategyBigCandle:0x0000556a60327808>,IP6577,9,45,NIFTY2111414250PE,SELL,0
2021-02-18 11:18:18,#<StrategyBigCandle:0x0000558bca68c5f8>,DN2156,9,405,NIFTY2111414250PE,BUY,0
2021-02-18 11:18:18,#<StrategyBigCandle:0x0000558bca68c5f8>,YD7348,9,405,NIFTY2111414250PE,BUY,0
2021-02-18 11:18:18,#<StrategyBigCandle:0x0000558bca68c5f8>,IP6577,9,405,NIFTY2111414250PE,BUY,0
2021-02-19 09:30:01,#<StrategyBigCandle:0x00005653ca8d2d30>,DN2156,9,405,NIFTY2111414250PE,BUY,4651.35
2021-02-19 09:30:02,#<StrategyBigCandle:0x00005653ca8d2d30>,YD7348,9,405,NIFTY2111414250PE,BUY,4651.35
2021-02-19 09:30:02,#<StrategyBigCandle:0x00005653ca8d2d30>,IP6577,9,405,NIFTY2111414250PE,BUY,4651.35
2021-02-19 09:48:26,#<StrategyBigCandle:0x00005653ca8d2d30>,DN2156,9,45,NIFTY2111414250PE,SELL,0
2021-02-19 09:48:27,#<StrategyBigCandle:0x00005653ca8d2d30>,YD7348,9,45,NIFTY2111414250PE,SELL,0
2021-02-19 09:48:27,#<StrategyBigCandle:0x00005653ca8d2d30>,IP6577,9,45,NIFTY2111414250PE,SELL,0
2021-02-19 11:48:25,#<StrategyBigCandle:0x00005653ca943580>,DN2156,9,1215,BANKNIFTY2121136200CE,BUY,0
2021-02-19 11:48:25,#<StrategyBigCandle:0x00005653ca943580>,YD7348,9,1215,BANKNIFTY2121136200CE,BUY,0
2021-02-19 11:48:25,#<StrategyBigCandle:0x00005653ca943580>,IP6577,9,1215,BANKNIFTY2121136200CE,BUY,0
2021-02-19 12:30:25,#<StrategyBigCandle:0x00005653ca943580>,DN2156,9,135,BANKNIFTY2121136200CE,SELL,0
2021-02-19 12:30:25,#<StrategyBigCandle:0x00005653ca943580>,YD7348,9,135,BANKNIFTY2121136200CE,SELL,0
2021-02-19 12:30:26,#<StrategyBigCandle:0x00005653ca943580>,IP6577,9,135,BANKNIFTY2121136200CE,SELL,0
2021-02-19 14:58:09,#<StrategyBigCandle:0x00005653ca943580>,DN2156,9,1215,BANKNIFTY2121135500PE,BUY,0
