{260105=>{:time=>"9:15", :open=>31637.9, :high=>31648.5, :low=>31060.2, :close=>31067.0}}
{260105=>{:time=>"9:30", :open=>31070.85, :high=>31109.05, :low=>30848.9, :close=>31108.15}}
{260105=>{:time=>"9:45", :open=>31101.75, :high=>31223.95, :low=>31045.6, :close=>31194.75}}
{260105=>{:time=>"10:0", :open=>31194.25, :high=>31267.8, :low=>31140.85, :close=>31178.4}}
{260105=>{:time=>"10:15", :open=>31176.7, :high=>31176.7, :low=>31054.55, :close=>31075.6}}
{260105=>{:time=>"10:30", :open=>31077.75, :high=>31096.3, :low=>30963.85, :close=>31016.55}}
{260105=>{:time=>"10:45", :open=>31019.1, :high=>31242.65, :low=>31016.45, :close=>31240.65}}
{260105=>{:time=>"11:0", :open=>31244.8, :high=>31249.85, :low=>30994.8, :close=>31004.4}}
{260105=>{:time=>"11:15", :open=>31003.0, :high=>31042.0, :low=>30908.55, :close=>30910.0}}
{260105=>{:time=>"11:30", :open=>30908.3, :high=>30941.75, :low=>30792.65, :close=>30834.8}}
{260105=>{:time=>"11:45", :open=>30835.55, :high=>30915.3, :low=>30750.45, :close=>30754.55}}
{260105=>{:time=>"12:0", :open=>30751.55, :high=>30769.45, :low=>30590.85, :close=>30744.7}}
{260105=>{:time=>"12:15", :open=>30743.9, :high=>30810.85, :low=>30656.8, :close=>30767.05}}
{260105=>{:time=>"12:30", :open=>30768.5, :high=>30833.25, :low=>30694.65, :close=>30804.55}}
{260105=>{:time=>"12:45", :open=>30807.4, :high=>30839.75, :low=>30704.45, :close=>30726.4}}
{260105=>{:time=>"13:0", :open=>30726.55, :high=>30765.3, :low=>30671.85, :close=>30707.25}}
{260105=>{:time=>"13:15", :open=>30711.7, :high=>30734.45, :low=>30622.2, :close=>30705.0}}
{260105=>{:time=>"13:30", :open=>30706.0, :high=>30769.55, :low=>30677.45, :close=>30701.5}}
{260105=>{:time=>"13:45", :open=>30701.15, :high=>30737.65, :low=>30657.0, :close=>30729.35}}
{260105=>{:time=>"14:0", :open=>30728.3, :high=>30805.4, :low=>30696.65, :close=>30739.3}}
{260105=>{:time=>"14:15", :open=>30737.3, :high=>30823.1, :low=>30724.8, :close=>30740.6}}
{260105=>{:time=>"14:30", :open=>30739.8, :high=>30758.1, :low=>30522.5, :close=>30580.55}}
{260105=>{:time=>"14:45", :open=>30579.05, :high=>30659.6, :low=>30537.35, :close=>30610.0}}
{260105=>{:time=>"15:0", :open=>30607.8, :high=>30778.55, :low=>30607.8, :close=>30748.8}}
