{260105=>{:time=>"9:15", :open=>32088.0, :high=>32108.3, :low=>31887.35, :close=>31892.35}}
{260105=>{:time=>"9:30", :open=>31892.8, :high=>31955.85, :low=>31831.25, :close=>31905.35}}
{260105=>{:time=>"9:45", :open=>31904.55, :high=>31981.2, :low=>31901.75, :close=>31931.95}}
{260105=>{:time=>"10:0", :open=>31932.65, :high=>31933.2, :low=>31863.05, :close=>31922.5}}
{260105=>{:time=>"10:15", :open=>31924.9, :high=>31979.9, :low=>31667.55, :close=>31771.95}}
{260105=>{:time=>"10:30", :open=>31773.2, :high=>31840.1, :low=>31744.0, :close=>31832.8}}
{260105=>{:time=>"10:45", :open=>31833.15, :high=>31867.05, :low=>31767.3, :close=>31776.25}}
{260105=>{:time=>"11:0", :open=>31771.2, :high=>31826.65, :low=>31727.45, :close=>31743.5}}
{260105=>{:time=>"11:15", :open=>31746.7, :high=>31749.3, :low=>31573.45, :close=>31669.95}}
{260105=>{:time=>"11:30", :open=>31669.1, :high=>31714.0, :low=>31596.45, :close=>31641.2}}
{260105=>{:time=>"11:45", :open=>31637.9, :high=>31708.45, :low=>31606.75, :close=>31703.45}}
{260105=>{:time=>"12:0", :open=>31700.55, :high=>31703.8, :low=>31546.25, :close=>31630.25}}
{260105=>{:time=>"12:15", :open=>31628.7, :high=>31690.2, :low=>31586.1, :close=>31612.5}}
{260105=>{:time=>"12:30", :open=>31610.5, :high=>31622.9, :low=>31521.3, :close=>31521.3}}
{260105=>{:time=>"12:45", :open=>31522.95, :high=>31558.3, :low=>31389.45, :close=>31421.75}}
{260105=>{:time=>"13:0", :open=>31413.5, :high=>31413.5, :low=>31265.05, :close=>31272.75}}
{260105=>{:time=>"13:15", :open=>31273.45, :high=>31435.1, :low=>31256.9, :close=>31386.55}}
{260105=>{:time=>"13:30", :open=>31386.6, :high=>31389.6, :low=>31141.4, :close=>31197.6}}
{260105=>{:time=>"13:45", :open=>31193.15, :high=>31297.45, :low=>31154.7, :close=>31158.85}}
{260105=>{:time=>"14:0", :open=>31157.5, :high=>31367.75, :low=>31157.4, :close=>31206.0}}
{260105=>{:time=>"14:15", :open=>31201.65, :high=>31333.95, :low=>31176.95, :close=>31328.0}}
{260105=>{:time=>"14:30", :open=>31330.5, :high=>31426.6, :low=>31153.9, :close=>31213.9}}
{260105=>{:time=>"14:45", :open=>31214.5, :high=>31304.55, :low=>31177.65, :close=>31272.55}}
{260105=>{:time=>"15:0", :open=>31276.25, :high=>31295.15, :low=>31121.8, :close=>31177.55}}
