{260105=>{:time=>"9:15", :open=>32161.45, :high=>32325.15, :low=>31917.85, :close=>32039.0}}
{260105=>{:time=>"9:30", :open=>32037.8, :high=>32146.0, :low=>32010.95, :close=>32077.0}}
{260105=>{:time=>"9:45", :open=>32076.55, :high=>32242.4, :low=>32075.0, :close=>32183.4}}
{260105=>{:time=>"10:0", :open=>32178.85, :high=>32214.05, :low=>32062.75, :close=>32149.3}}
{260105=>{:time=>"10:15", :open=>32148.2, :high=>32228.6, :low=>32148.2, :close=>32200.1}}
{260105=>{:time=>"10:30", :open=>32199.75, :high=>32220.05, :low=>32117.1, :close=>32125.0}}
{260105=>{:time=>"10:45", :open=>32124.5, :high=>32158.15, :low=>32082.5, :close=>32117.75}}
{260105=>{:time=>"11:0", :open=>32114.4, :high=>32183.35, :low=>32099.05, :close=>32161.75}}
{260105=>{:time=>"11:15", :open=>32159.95, :high=>32218.1, :low=>32130.05, :close=>32192.7}}
{260105=>{:time=>"11:30", :open=>32191.15, :high=>32201.3, :low=>32127.0, :close=>32139.5}}
{260105=>{:time=>"11:45", :open=>32138.8, :high=>32170.45, :low=>32065.85, :close=>32106.5}}
{260105=>{:time=>"12:0", :open=>32105.3, :high=>32108.25, :low=>31990.55, :close=>32091.8}}
{260105=>{:time=>"12:15", :open=>32088.55, :high=>32093.25, :low=>32008.75, :close=>32049.3}}
{260105=>{:time=>"12:30", :open=>32048.65, :high=>32117.35, :low=>32039.0, :close=>32057.9}}
{260105=>{:time=>"12:45", :open=>32059.05, :high=>32143.5, :low=>32059.05, :close=>32094.05}}
{260105=>{:time=>"13:0", :open=>32086.85, :high=>32124.3, :low=>32005.65, :close=>32049.5}}
{260105=>{:time=>"13:15", :open=>32051.5, :high=>32068.8, :low=>32001.25, :close=>32044.25}}
{260105=>{:time=>"13:30", :open=>32044.8, :high=>32098.7, :low=>32010.15, :close=>32057.15}}
{260105=>{:time=>"13:45", :open=>32056.25, :high=>32068.6, :low=>32003.05, :close=>32031.7}}
{260105=>{:time=>"14:0", :open=>32029.65, :high=>32039.5, :low=>31945.0, :close=>32017.0}}
{260105=>{:time=>"14:15", :open=>32018.65, :high=>32218.5, :low=>32013.2, :close=>32203.8}}
{260105=>{:time=>"14:30", :open=>32199.65, :high=>32210.0, :low=>32128.9, :close=>32138.3}}
{260105=>{:time=>"14:45", :open=>32141.4, :high=>32164.4, :low=>32037.35, :close=>32050.3}}
{260105=>{:time=>"15:0", :open=>32051.25, :high=>32051.25, :low=>31944.2, :close=>31966.1}}
